framework,pool,X,t_s,active_pgsleep,total_conns,idle_in_tx
webflux,10,0.4,47.8,5,7,0
webflux,10,0.4,48.5,5,7,0
webflux,10,0.4,49.2,5,7,0
webflux,10,0.4,49.8,5,7,0
webflux,10,0.4,50.5,5,7,0
webflux,10,0.4,51.2,5,7,0
webflux,10,0.4,51.8,5,7,0
webflux,10,0.4,52.5,5,7,0
webflux,10,0.4,53.2,5,7,0
webflux,10,0.4,53.8,5,7,0
webflux,10,0.4,54.5,5,7,0
webflux,10,0.4,55.2,5,7,0
webflux,10,0.4,55.8,5,7,0
webflux,10,0.4,56.5,5,7,0
webflux,10,0.4,57.2,5,7,0
webflux,10,0.4,57.9,5,7,0
webflux,10,0.4,58.5,5,7,0
webflux,10,0.4,59.2,5,7,0
webflux,10,0.4,59.9,5,7,0
webflux,10,0.4,60.5,4,7,0
webflux,10,0.4,61.2,4,7,0
webflux,10,0.4,61.9,4,7,0
webflux,10,0.4,62.5,4,7,0
webflux,10,0.4,63.2,4,7,0
webflux,10,0.4,63.9,4,7,0
webflux,10,0.4,64.6,4,7,0
webflux,10,0.4,65.2,4,7,0
webflux,10,0.4,65.9,4,7,0
webflux,10,0.4,66.6,4,7,0
webflux,10,0.4,67.2,4,7,0
webflux,10,0.4,67.9,4,7,0
webflux,10,0.4,68.6,4,7,0
webflux,10,0.4,69.3,4,7,0
webflux,10,0.4,69.9,4,7,0
webflux,10,0.4,70.6,4,7,0
webflux,10,0.4,71.3,4,7,0
webflux,10,0.4,71.9,4,7,0
webflux,10,0.4,72.6,4,7,0
webflux,10,0.4,73.3,4,7,0
webflux,10,0.4,73.9,4,7,0
webflux,10,0.4,74.6,4,7,0
webflux,10,0.4,75.3,4,7,0
webflux,10,0.4,76.0,4,7,0
webflux,10,0.4,76.6,4,7,0
webflux,10,0.4,77.3,4,7,0
webflux,10,0.4,78.0,4,7,0
webflux,10,0.4,78.6,4,7,0
webflux,10,0.4,79.3,4,7,0
webflux,10,0.4,80.0,4,7,0
webflux,10,0.4,80.6,4,7,0
webflux,10,0.4,81.3,4,7,0
webflux,10,0.4,82.0,4,7,0
webflux,10,0.4,82.6,4,7,0
webflux,10,0.4,83.3,4,7,0
webflux,10,0.4,84.0,4,7,0
webflux,10,0.4,84.7,4,7,0
webflux,10,0.4,85.3,4,7,0
webflux,10,0.4,86.0,4,7,0
webflux,10,0.4,86.7,4,7,0
webflux,10,0.4,87.4,4,7,0
webflux,10,0.4,88.0,4,7,0
webflux,10,0.4,88.7,4,7,0
webflux,10,0.4,89.4,4,7,0
webflux,10,0.4,90.0,4,7,0
webflux,10,0.4,90.7,4,7,0
webflux,10,0.4,91.4,4,7,0
webflux,10,0.4,92.0,4,7,0
webflux,10,0.4,92.7,4,7,0
webflux,10,0.4,93.4,4,7,0
webflux,10,0.4,94.1,4,7,0
webflux,10,0.4,94.7,4,7,0
webflux,10,0.4,95.4,4,7,0
webflux,10,0.4,96.1,4,7,0
webflux,10,0.4,96.8,4,7,0
webflux,10,0.4,97.4,4,7,0
webflux,10,0.4,98.1,4,7,0
webflux,10,0.4,98.8,4,7,0
webflux,10,0.4,99.4,4,7,0
webflux,10,0.4,100.1,4,7,0
webflux,10,0.4,100.8,4,7,0
webflux,10,0.4,101.4,4,7,0
webflux,10,0.4,102.1,4,7,0
webflux,10,0.4,102.8,4,7,0
webflux,10,0.4,103.5,4,7,0
webflux,10,0.4,104.1,4,7,0
webflux,10,0.4,104.8,4,7,0
webflux,10,0.4,105.5,4,7,0
webflux,10,0.4,106.2,4,7,0
webflux,10,0.4,106.8,4,7,0
webflux,10,0.4,107.5,4,7,0
webflux,10,0.4,108.2,4,7,0
webflux,10,0.4,108.8,4,7,0
webflux,10,0.4,109.5,4,7,0
webflux,10,0.4,110.2,4,7,0
webflux,10,0.4,110.9,4,7,0
webflux,10,0.4,111.5,4,7,0
webflux,10,0.4,112.2,4,7,0
webflux,10,0.4,112.9,4,7,0
webflux,10,0.4,113.5,4,7,0
webflux,10,0.4,114.2,4,7,0
webflux,10,0.4,114.9,4,7,0
webflux,10,0.4,115.5,4,7,0
webflux,10,0.4,116.2,4,7,0
webflux,10,0.4,116.9,4,7,0
webflux,10,0.4,117.6,4,7,0
webflux,10,0.4,118.2,3,7,0
webflux,10,0.4,118.9,3,7,0
webflux,10,0.4,119.6,3,7,0
